page,title,link,votes,answers,views,tags
190,Why does ChatGPT call itself Assistant when asked?,https://ai.stackexchange.com/questions/38592/why-does-chatgpt-call-itself-assistant-when-asked,1,0,361,chatgpt
190,Which calculation to use for GRU,https://ai.stackexchange.com/questions/38585/which-calculation-to-use-for-gru,1,1,157,"machine-learning, recurrent-neural-networks, gated-recurrent-unit"
190,"For specific tasks, is it better to fine-tune models on examples or just use prompting with the context of the task?",https://ai.stackexchange.com/questions/38578/for-specific-tasks-is-it-better-to-fine-tune-models-on-examples-or-just-use-pro,1,1,779,"natural-language-processing, comparison, training, fine-tuning, language-model"
190,Should I use multi-armed-bandits or RL for a financial time-series problem?,https://ai.stackexchange.com/questions/38576/should-i-use-multi-armed-bandits-or-rl-for-a-financial-time-series-problem,0,2,1k,"reinforcement-learning, comparison, time-series, multi-armed-bandits"
190,How can imitation learning data be collected?,https://ai.stackexchange.com/questions/38572/how-can-imitation-learning-data-be-collected,1,1,421,"reinforcement-learning, deep-learning, datasets, imitation-learning, data-collection"
190,Is it possible to build a facial recognition system using a multi-layered DNN?,https://ai.stackexchange.com/questions/38571/is-it-possible-to-build-a-facial-recognition-system-using-a-multi-layered-dnn,0,1,93,"neural-networks, python, face-recognition"
190,How can I use CNN to make a cumulative count of the number of occurrences of each of the different objects in all the images in the test set?,https://ai.stackexchange.com/questions/38566/how-can-i-use-cnn-to-make-a-cumulative-count-of-the-number-of-occurrences-of-eac,0,2,192,"convolutional-neural-networks, computer-vision, image-recognition"
190,Multilabel text classification with highly imbalanced training data,https://ai.stackexchange.com/questions/38563/multilabel-text-classification-with-highly-imbalanced-training-data,0,1,897,"deep-learning, bert, loss, text-classification, multi-label-classification"
190,Is AlphaZero's output (action probabilities) vector suboptimal?,https://ai.stackexchange.com/questions/38560/is-alphazeros-output-action-probabilities-vector-suboptimal,0,1,153,alphazero
190,How can I get Q-Learning (1 step off policy) update from n-step off policy learning update?,https://ai.stackexchange.com/questions/38559/how-can-i-get-q-learning-1-step-off-policy-update-from-n-step-off-policy-learn,0,1,134,"reinforcement-learning, q-learning, sutton-barto, temporal-difference-methods"
190,Is it possible to combine DDPM with GAN?,https://ai.stackexchange.com/questions/38555/is-it-possible-to-combine-ddpm-with-gan,1,0,256,"generative-adversarial-networks, generative-model, diffusion-models"
190,Should we always use the usual no leakage train-val-test splt in time series?,https://ai.stackexchange.com/questions/38548/should-we-always-use-the-usual-no-leakage-train-val-test-splt-in-time-series,0,1,61,"time-series, k-fold-cv"
190,Why don't SAC implementations use state value function?,https://ai.stackexchange.com/questions/38545/why-dont-sac-implementations-use-state-value-function,0,0,251,"reinforcement-learning, deep-learning, deep-rl, soft-actor-critic"
190,Explanation of Cross-Modality Linear Transformer,https://ai.stackexchange.com/questions/38544/explanation-of-cross-modality-linear-transformer,1,1,123,transformer
190,Why does ChatGPT create fake code?,https://ai.stackexchange.com/questions/38538/why-does-chatgpt-create-fake-code,6,2,2k,"machine-learning, natural-language-processing, open-ai, chat-bots, chatgpt"
191,Is VAE the same as the E-step of the EM algorithm?,https://ai.stackexchange.com/questions/38537/is-vae-the-same-as-the-e-step-of-the-em-algorithm,1,0,146,"machine-learning, variational-autoencoder, evidence-lower-bound, maximum-likelihood, expectation-maximization"
191,How to optimize ELBO(VAE's loss function)?,https://ai.stackexchange.com/questions/38532/how-to-optimize-elbovaes-loss-function,0,0,564,"machine-learning, variational-autoencoder, cross-entropy, kl-divergence, evidence-lower-bound"
191,How was ChatGPT trained?,https://ai.stackexchange.com/questions/38521/how-was-chatgpt-trained,6,1,2k,"natural-language-processing, chat-bots, training-datasets, language-model, chatgpt"
191,Sutton & Barto: what are parametrized functions?,https://ai.stackexchange.com/questions/38516/sutton-barto-what-are-parametrized-functions,3,1,357,"reinforcement-learning, terminology, sutton-barto"
191,Is there a way to determine if code has been autogenerated by an AI source?,https://ai.stackexchange.com/questions/38515/is-there-a-way-to-determine-if-code-has-been-autogenerated-by-an-ai-source,2,0,9k,"open-ai, chatgpt"
191,How compressed is Chat GPT data?,https://ai.stackexchange.com/questions/38509/how-compressed-is-chat-gpt-data,2,0,2k,"chatgpt, memory"
191,What does linear regime of nonlinearity mean in normalisation?,https://ai.stackexchange.com/questions/38508/what-does-linear-regime-of-nonlinearity-mean-in-normalisation,1,1,260,"neural-networks, batch-normalization, normalisation"
191,Using GANs to generate data augmentations for YOLOv5,https://ai.stackexchange.com/questions/38503/using-gans-to-generate-data-augmentations-for-yolov5,0,1,620,"neural-networks, convolutional-neural-networks, generative-adversarial-networks, yolo, few-shot-learning"
191,Machine Learning for raw measurement data,https://ai.stackexchange.com/questions/38502/machine-learning-for-raw-measurement-data,1,0,89,machine-learning
191,Can any GAN's utilize labels in their datasets while they are training?,https://ai.stackexchange.com/questions/38490/can-any-gans-utilize-labels-in-their-datasets-while-they-are-training,0,1,89,"generative-adversarial-networks, style-transfer"
191,Could one still learn a good policy by doing a backprop every fixed number of steps within an episode?,https://ai.stackexchange.com/questions/38484/could-one-still-learn-a-good-policy-by-doing-a-backprop-every-fixed-number-of-st,1,1,67,"reinforcement-learning, reference-request, policy-gradients"
191,Can object detection algorithms distinguish a same object as different classes only based on different surroundings?,https://ai.stackexchange.com/questions/38476/can-object-detection-algorithms-distinguish-a-same-object-as-different-classes-o,0,2,445,object-detection
191,How are NNs output setup for games that allow multiple actions each turn and have very large sets of possible actions?,https://ai.stackexchange.com/questions/38472/how-are-nns-output-setup-for-games-that-allow-multiple-actions-each-turn-and-hav,2,2,449,"neural-networks, deep-learning, convolutional-neural-networks, dqn, muzero"
191,Doesn't every single machine learning classifier use conditional probability/Bayes in its underlying assumptions?,https://ai.stackexchange.com/questions/38461/doesnt-every-single-machine-learning-classifier-use-conditional-probability-bay,3,2,652,"machine-learning, classification, naive-bayes, bayes-theorem, conditional-probability"
191,How can I put more weight specific words when doing text classification?,https://ai.stackexchange.com/questions/38458/how-can-i-put-more-weight-specific-words-when-doing-text-classification,0,0,581,natural-language-processing
192,Can the truth value of unobserved sentences be computed from known sentences only?,https://ai.stackexchange.com/questions/38456/can-the-truth-value-of-unobserved-sentences-be-computed-from-known-sentences-onl,2,1,125,"logic, chatgpt"
192,Which correlated feature should be eliminated from a model?,https://ai.stackexchange.com/questions/38454/which-correlated-feature-should-be-eliminated-from-a-model,2,2,857,"machine-learning, feature-selection"
192,Can AI/ML be used to decipher unknown text on such a low resolution scale of one or two letters to a pixel by color?,https://ai.stackexchange.com/questions/38450/can-ai-ml-be-used-to-decipher-unknown-text-on-such-a-low-resolution-scale-of-one,0,0,166,"machine-learning, optical-character-recognition, image-super-resolution, text-detection"
192,What is the Need for AI Developers since we have AI APIs Now?,https://ai.stackexchange.com/questions/38445/what-is-the-need-for-ai-developers-since-we-have-ai-apis-now,-1,1,122,"deep-learning, computer-vision, open-ai, software-development, ai-development"
192,Which type of neural network to use to classify data by which equation most likely generated it?,https://ai.stackexchange.com/questions/38436/which-type-of-neural-network-to-use-to-classify-data-by-which-equation-most-like,1,2,100,"neural-networks, convolutional-neural-networks, classification, keras, feature-selection"
192,How do I use ResNet for text processing?,https://ai.stackexchange.com/questions/38432/how-do-i-use-resnet-for-text-processing,0,1,283,"tensorflow, keras, pytorch, text-classification, residual-networks"
192,How much of the ChatGPT output is copied from its training set (vs. being abstractively generated)?,https://ai.stackexchange.com/questions/38431/how-much-of-the-chatgpt-output-is-copied-from-its-training-set-vs-being-abstra,9,1,887,"text-generation, chatgpt"
192,Is there any interpretation method suitable for CNNs which do regression tasks?,https://ai.stackexchange.com/questions/38427/is-there-any-interpretation-method-suitable-for-cnns-which-do-regression-tasks,2,1,104,"convolutional-neural-networks, regression, algorithm-request, model-request, explainable-ai"
192,Why use z_mean to plot the latent space learned by a Variational Autoencoder?,https://ai.stackexchange.com/questions/38424/why-use-z-mean-to-plot-the-latent-space-learned-by-a-variational-autoencoder,2,0,238,"keras, variational-autoencoder"
192,How do I generate video classification labels using video descriptions/titles?,https://ai.stackexchange.com/questions/38423/how-do-i-generate-video-classification-labels-using-video-descriptions-titles,-1,2,360,"natural-language-processing, text-classification, automation, labels, javascript"
192,Pretrain large model on single GPU [closed],https://ai.stackexchange.com/questions/38421/pretrain-large-model-on-single-gpu,0,1,128,"training, gpu, k-fold-cv"
192,Does it make sense to build a two-layer neural network with a triangular weight matrix?,https://ai.stackexchange.com/questions/38418/does-it-make-sense-to-build-a-two-layer-neural-network-with-a-triangular-weight,1,2,206,"neural-networks, deep-learning, deep-neural-networks"
192,How do I improve my RL tic-tac-toe agent?,https://ai.stackexchange.com/questions/38417/how-do-i-improve-my-rl-tic-tac-toe-agent,1,0,144,"reinforcement-learning, deep-rl, tic-tac-toe"
192,What is the depth reached by chess-AI agents on a regular computer?,https://ai.stackexchange.com/questions/38414/what-is-the-depth-reached-by-chess-ai-agents-on-a-regular-computer,1,0,70,"reference-request, game-ai, chess"
192,"What does this bracket notation $\langle\phi(x),v\rangle$ mean?",https://ai.stackexchange.com/questions/38411/what-does-this-bracket-notation-langle-phix-v-rangle-mean,1,1,71,"neural-networks, machine-learning, papers, math, notation"
193,In what circumstances can we replace the max operator with random selection in the DQN?,https://ai.stackexchange.com/questions/38407/in-what-circumstances-can-we-replace-the-max-operator-with-random-selection-in-t,1,0,63,"reinforcement-learning, dqn"
193,"Ways to Reduce False Positive or False Negatives in Binary Classification (0,1)",https://ai.stackexchange.com/questions/38405/ways-to-reduce-false-positive-or-false-negatives-in-binary-classification-0-1,0,1,181,"machine-learning, classification, python"
193,How does AlphaTensor use self-play to discover efficient matrix multiplication algorithms?,https://ai.stackexchange.com/questions/38401/how-does-alphatensor-use-self-play-to-discover-efficient-matrix-multiplication-a,1,0,112,"reinforcement-learning, deep-rl, deepmind"
193,How can I formulate a usecase with an additional constraint as a reinforment learning problem?,https://ai.stackexchange.com/questions/38400/how-can-i-formulate-a-usecase-with-an-additional-constraint-as-a-reinforment-lea,1,1,77,"reinforcement-learning, machine-learning, deep-learning, policy-gradients"
193,Are there methods which represent entire knowledge graphs in one embedding vector?,https://ai.stackexchange.com/questions/38399/are-there-methods-which-represent-entire-knowledge-graphs-in-one-embedding-vecto,1,1,222,"embeddings, knowledge-graph"
193,What's the relationship between number of heads and embedding dimension in Transformers?,https://ai.stackexchange.com/questions/38397/whats-the-relationship-between-number-of-heads-and-embedding-dimension-in-trans,4,1,4k,"deep-learning, natural-language-processing, transformer, attention, hyper-parameters"
193,Multi label classifier for patch wise predictions,https://ai.stackexchange.com/questions/38390/multi-label-classifier-for-patch-wise-predictions,0,1,82,"deep-learning, convolutional-neural-networks, multi-label-classification"
193,Does ChatGPT's limited understanding of novel inputs reveal limitations in language's ability to convey meaning?,https://ai.stackexchange.com/questions/38387/does-chatgpts-limited-understanding-of-novel-inputs-reveal-limitations-in-langu,0,0,238,"natural-language-processing, open-ai, gpt-3, chatgpt"
193,How can a language model keep track of the provenance of the main knowledge/sources used to generate a given output?,https://ai.stackexchange.com/questions/38372/how-can-a-language-model-keep-track-of-the-provenance-of-the-main-knowledge-sour,6,1,919,"natural-language-processing, language-model, chatgpt"
193,Do adversarial samples violate the i.i.d. assumption?,https://ai.stackexchange.com/questions/38369/do-adversarial-samples-violate-the-i-i-d-assumption,1,1,88,"machine-learning, adversarial-ml, iid, adversarial-attacks"
193,How to determine alignment / correlation with comparison based judgments?,https://ai.stackexchange.com/questions/38368/how-to-determine-alignment-correlation-with-comparison-based-judgments,0,1,97,"accuracy, human-like, metric, correlation"
193,Why are policy gradient methods more effective in high-dimensional action spaces?,https://ai.stackexchange.com/questions/38366/why-are-policy-gradient-methods-more-effective-in-high-dimensional-action-spaces,4,1,639,"policy-gradients, value-functions, function-approximation, softmax, value-based-methods"
193,Best way to generate a human face over a face generated by FaceFormer framework?,https://ai.stackexchange.com/questions/38363/best-way-to-generate-a-human-face-over-a-face-generated-by-faceformer-framework,0,1,175,"deep-learning, computer-vision, generative-adversarial-networks, opencv, deep-face"
193,What causes ChatGPT to generate responses that refer to itself as a bot or LM?,https://ai.stackexchange.com/questions/38361/what-causes-chatgpt-to-generate-responses-that-refer-to-itself-as-a-bot-or-lm,10,1,2k,"chat-bots, training-datasets, language-model, gpt-3, chatgpt"
193,Fine Tuning Transformer Model for Machine Translation,https://ai.stackexchange.com/questions/38356/fine-tuning-transformer-model-for-machine-translation,0,1,513,"transformer, machine-translation, pretrained-models, seq2seq"
194,GAN with multiple discriminators,https://ai.stackexchange.com/questions/38353/gan-with-multiple-discriminators,1,2,1k,"generative-adversarial-networks, ensemble-learning"
194,Is there a neural network method to encode a directed graph?,https://ai.stackexchange.com/questions/38344/is-there-a-neural-network-method-to-encode-a-directed-graph,1,1,322,"neural-networks, graph-neural-networks"
194,Why do the values in the cross attentional mechanism within a transformer come from the encoder and not from the decoder?,https://ai.stackexchange.com/questions/38340/why-do-the-values-in-the-cross-attentional-mechanism-within-a-transformer-come-f,1,3,1k,"natural-language-processing, transformer, attention"
194,Pytorch's Actor-critic implementation seems to be implemented in a Monte-Carlo fashion - why?,https://ai.stackexchange.com/questions/38336/pytorchs-actor-critic-implementation-seems-to-be-implemented-in-a-monte-carlo-f,2,1,1k,"reinforcement-learning, pytorch, actor-critic-methods"
194,How to use image feature extraction as input to another model?,https://ai.stackexchange.com/questions/38335/how-to-use-image-feature-extraction-as-input-to-another-model,0,1,160,"convolutional-neural-networks, feature-extraction"
194,Is it possible to create an AI that produces output without giving it input?,https://ai.stackexchange.com/questions/38334/is-it-possible-to-create-an-ai-that-produces-output-without-giving-it-input,1,0,561,"chat-bots, training-datasets"
194,Negative action-state values found during deep Q-learning,https://ai.stackexchange.com/questions/38323/negative-action-state-values-found-during-deep-q-learning,0,1,308,"reinforcement-learning, deep-rl, q-learning, dqn"
194,What if each sample was normalized on its own before sending them to the neural network?,https://ai.stackexchange.com/questions/38322/what-if-each-sample-was-normalized-on-its-own-before-sending-them-to-the-neural,3,2,338,"neural-networks, normalisation"
194,How do ChatGPT content filters work? (If not chatGPT then in general) [closed],https://ai.stackexchange.com/questions/38315/how-do-chatgpt-content-filters-work-if-not-chatgpt-then-in-general,2,1,6k,"natural-language-processing, open-ai, gpt"
194,How does dropout work during backpropagation?,https://ai.stackexchange.com/questions/38309/how-does-dropout-work-during-backpropagation,3,1,4k,"neural-networks, machine-learning, regularization, dropout"
194,Is it possible to reverse engineer out the loss based on weights update when data is unknown?,https://ai.stackexchange.com/questions/38308/is-it-possible-to-reverse-engineer-out-the-loss-based-on-weights-update-when-dat,0,1,127,backpropagation
194,Effects of hyperparameters in Q-learning,https://ai.stackexchange.com/questions/38301/effects-of-hyperparameters-in-q-learning,1,1,448,"reinforcement-learning, q-learning, learning-rate, discount-factor"
194,How can I learn about NN architecture?,https://ai.stackexchange.com/questions/38299/how-can-i-learn-about-nn-architecture,2,0,55,"neural-networks, machine-learning, deep-learning, convolutional-neural-networks, architecture"
194,How does ChatGPT respond to novel prompts and commands?,https://ai.stackexchange.com/questions/38294/how-does-chatgpt-respond-to-novel-prompts-and-commands,4,4,5k,"machine-learning, open-ai, chat-bots, natural-language-understanding, chatgpt"
194,Machine learning for arranging 2D points,https://ai.stackexchange.com/questions/38284/machine-learning-for-arranging-2d-points,1,1,363,"neural-networks, geometric-deep-learning, support-vector-machine"
195,How to code mathematical functions in terms of neural networks?,https://ai.stackexchange.com/questions/38277/how-to-code-mathematical-functions-in-terms-of-neural-networks,1,0,98,"neural-networks, python, feedforward-neural-networks"
195,Can Inception-ResNet be inverted layer-by-layer?,https://ai.stackexchange.com/questions/38273/can-inception-resnet-be-inverted-layer-by-layer,2,0,62,"computer-vision, image-processing, image-generation, residual-networks"
195,How does an AI like ChatGPT answer a question in a subject which it may not know?,https://ai.stackexchange.com/questions/38270/how-does-an-ai-like-chatgpt-answer-a-question-in-a-subject-which-it-may-not-know,34,6,13k,"natural-language-processing, chat-bots, question-answering, board-games, chatgpt"
195,OpenAI ChatGPT gives a network error at long responds. How can I fix it? [closed],https://ai.stackexchange.com/questions/38268/openai-chatgpt-gives-a-network-error-at-long-responds-how-can-i-fix-it,8,4,50k,"open-ai, chat-bots, chatgpt"
195,What is the most abstract mathematical treatment of machine learning?,https://ai.stackexchange.com/questions/38260/what-is-the-most-abstract-mathematical-treatment-of-machine-learning,-1,1,97,machine-learning
195,Are there any books that teach text-to-image generation?,https://ai.stackexchange.com/questions/38253/are-there-any-books-that-teach-text-to-image-generation,1,1,666,"machine-learning, deep-learning, computer-vision, image-generation, resource-request"
195,How many more years until AI replaces all programming jobs? [closed],https://ai.stackexchange.com/questions/38247/how-many-more-years-until-ai-replaces-all-programming-jobs,-1,2,185,"computer-programming, software-development"
195,Is AI a threat to humanity? [closed],https://ai.stackexchange.com/questions/38243/is-ai-a-threat-to-humanity,-1,4,186,artificial-consciousness
195,How the Critic is used to train the Actor in Actor-Critic network,https://ai.stackexchange.com/questions/38241/how-the-critic-is-used-to-train-the-actor-in-actor-critic-network,1,1,525,"reinforcement-learning, machine-learning, deep-learning, deep-rl, actor-critic-methods"
195,Confused about NER evaluation,https://ai.stackexchange.com/questions/38240/confused-about-ner-evaluation,0,1,87,"natural-language-processing, named-entity-recognition"
195,"Why is it recommended to use a ""separate test environment"" when evaluating a model?",https://ai.stackexchange.com/questions/38232/why-is-it-recommended-to-use-a-separate-test-environment-when-evaluating-a-mod,6,1,910,"reinforcement-learning, deep-rl, intelligent-agent, environment, stable-baselines"
195,Would the node with value 5 in this tree be pruned if doing left-to-right alpha-beta pruning?,https://ai.stackexchange.com/questions/38230/would-the-node-with-value-5-in-this-tree-be-pruned-if-doing-left-to-right-alpha,0,1,254,"minimax, alpha-beta-pruning, adversarial-search"
195,Why is ChatGPT bad at math?,https://ai.stackexchange.com/questions/38220/why-is-chatgpt-bad-at-math,30,4,38k,"natural-language-processing, math, chat-bots, gpt, chatgpt"
195,How does ChatGPT know math?,https://ai.stackexchange.com/questions/38217/how-does-chatgpt-know-math,26,4,16k,"math, chat-bots, natural-language-understanding, language-model, chatgpt"
195,What underlying network is typically meant with ResNET?,https://ai.stackexchange.com/questions/38215/what-underlying-network-is-typically-meant-with-resnet,0,1,142,"convolutional-neural-networks, recurrent-neural-networks, residual-networks"
196,Why does AlphaZero not use vanilla MCTS?,https://ai.stackexchange.com/questions/38197/why-does-alphazero-not-use-vanilla-mcts,3,1,295,"monte-carlo-tree-search, alphazero"
196,Why don't OpenAI train a deep learning model to identify correct and incorrect information in ChatGPT's responses?,https://ai.stackexchange.com/questions/38196/why-dont-openai-train-a-deep-learning-model-to-identify-correct-and-incorrect-i,1,2,367,"neural-networks, deep-learning, generative-adversarial-networks, gpt, chatgpt"
196,Are there Explainable GNN methods for node regression tasks?,https://ai.stackexchange.com/questions/38186/are-there-explainable-gnn-methods-for-node-regression-tasks,1,1,1k,"papers, graph-neural-networks, model-request, explainable-ai, gnn"
196,Is it necessary to have a constant reward in the terminal state?,https://ai.stackexchange.com/questions/38185/is-it-necessary-to-have-a-constant-reward-in-the-terminal-state,1,1,455,"reinforcement-learning, q-learning, reward-functions, episodic-tasks"
196,Is my understanding correct regarding the difference between policy and plan?,https://ai.stackexchange.com/questions/38184/is-my-understanding-correct-regarding-the-difference-between-policy-and-plan,-1,1,589,"reinforcement-learning, comparison, terminology, policies, planning"
196,Negative sampling in batch or entire dataset?,https://ai.stackexchange.com/questions/38180/negative-sampling-in-batch-or-entire-dataset,0,1,607,"machine-learning, natural-language-processing, recommender-system"
196,How can an Artificial Intelligence system be ethically trained to generate art?,https://ai.stackexchange.com/questions/38173/how-can-an-artificial-intelligence-system-be-ethically-trained-to-generate-art,8,2,231,"image-generation, social, ethics"
196,Fine-tune GPT-Neo with prompt and completion?,https://ai.stackexchange.com/questions/38167/fine-tune-gpt-neo-with-prompt-and-completion,1,1,3k,"datasets, training-datasets, gpt, fine-tuning, gpt-3"
196,My cross entropy loss gradient calculation is wrong according to the answer key,https://ai.stackexchange.com/questions/38164/my-cross-entropy-loss-gradient-calculation-is-wrong-according-to-the-answer-key,1,1,173,"neural-networks, homework"
196,Split dataset into Train/Validation/Test for Object Detection,https://ai.stackexchange.com/questions/38152/split-dataset-into-train-validation-test-for-object-detection,0,1,1k,"datasets, object-detection, yolo"
196,How does ChatGPT retain the context of previous questions?,https://ai.stackexchange.com/questions/38150/how-does-chatgpt-retain-the-context-of-previous-questions,58,2,52k,"natural-language-processing, chat-bots, natural-language-understanding, chatgpt"
196,Phonetic similarity metric for NLP (English),https://ai.stackexchange.com/questions/38144/phonetic-similarity-metric-for-nlp-english,2,1,318,natural-language-processing
196,How do L2 norm and Jacobian act as a regularisation term to encourage smoothness in a deformation field?,https://ai.stackexchange.com/questions/38141/how-do-l2-norm-and-jacobian-act-as-a-regularisation-term-to-encourage-smoothness,0,1,175,"computer-vision, image-processing, l2-regularization"
196,Are there techniques for estimating optimal neural network size?,https://ai.stackexchange.com/questions/38130/are-there-techniques-for-estimating-optimal-neural-network-size,1,1,120,"neural-networks, hyperparameter-optimization"
196,What models/algorithms besides variational autoencoders can I use to transform a discrete input into a differentiable latent space?,https://ai.stackexchange.com/questions/38128/what-models-algorithms-besides-variational-autoencoders-can-i-use-to-transform-a,1,1,66,"natural-language-processing, algorithm-request, variational-autoencoder, model-request"
197,Can AUCROC curves be used to evaluate forecasting results for time series data?,https://ai.stackexchange.com/questions/38124/can-aucroc-curves-be-used-to-evaluate-forecasting-results-for-time-series-data,0,1,139,"machine-learning, deep-learning, testing"
197,Does this property in product fuzzy logic have a name and any consequences?,https://ai.stackexchange.com/questions/38119/does-this-property-in-product-fuzzy-logic-have-a-name-and-any-consequences,1,1,140,"terminology, fuzzy-logic"
197,Training tricks to improve stability of mixed precision,https://ai.stackexchange.com/questions/38116/training-tricks-to-improve-stability-of-mixed-precision,2,0,90,"training, precision"
197,"How to get meaningful vector embeddings for (lat, long) points and also GPS trajectories?",https://ai.stackexchange.com/questions/38112/how-to-get-meaningful-vector-embeddings-for-lat-long-points-and-also-gps-traj,2,1,2k,"machine-learning, python, clustering, embeddings, representation-learning"
197,Is it possible to train a neural network or a classifier on SIFT keypoints and descriptors?,https://ai.stackexchange.com/questions/38109/is-it-possible-to-train-a-neural-network-or-a-classifier-on-sift-keypoints-and-d,0,1,255,"neural-networks, machine-learning, classification, python, sift"
197,Image classification problem with multiple right classes,https://ai.stackexchange.com/questions/38107/image-classification-problem-with-multiple-right-classes,2,1,180,"classification, image-recognition, objective-functions, multiclass-classification, multi-label-classification"
197,Is Diffusion model instable during the training? [closed],https://ai.stackexchange.com/questions/38101/is-diffusion-model-instable-during-the-training,-1,1,814,"neural-networks, deep-learning, python, generative-model, diffusion-models"
197,A comprehensive list of machine learning algorithms,https://ai.stackexchange.com/questions/38093/a-comprehensive-list-of-machine-learning-algorithms,7,1,5k,machine-learning
197,Can a convolution learn to generate fine details? [closed],https://ai.stackexchange.com/questions/38092/can-a-convolution-learn-to-generate-fine-details,1,0,127,"autoencoders, generative-model, convolution, upsampling"
197,When do we use the neural network to predict value during the expansion stage of MCTS in the AlphaZero algorithm?,https://ai.stackexchange.com/questions/38090/when-do-we-use-the-neural-network-to-predict-value-during-the-expansion-stage-of,1,1,138,"alphazero, alphago-zero, alphago"
197,Why should one expect the backward pass to take twice as long as the forward pass?,https://ai.stackexchange.com/questions/38085/why-should-one-expect-the-backward-pass-to-take-twice-as-long-as-the-forward-pas,1,3,4k,"neural-networks, backpropagation, deep-neural-networks, time-complexity"
197,RL - Can RL be applied to problems where the next state is not the next observation?,https://ai.stackexchange.com/questions/38083/rl-can-rl-be-applied-to-problems-where-the-next-state-is-not-the-next-observat,1,1,163,"reinforcement-learning, deep-learning, deep-rl, continuous-action-spaces, continuous-state-spaces"
197,"Latest status on stability of CNN architectures to noise and ""clever hans"" issues",https://ai.stackexchange.com/questions/38080/latest-status-on-stability-of-cnn-architectures-to-noise-and-clever-hans-issue,1,0,46,"convolutional-neural-networks, image-segmentation, stability"
197,How to determine if a decision tree is the (globally) optimal tree?,https://ai.stackexchange.com/questions/38078/how-to-determine-if-a-decision-tree-is-the-globally-optimal-tree,1,1,576,"optimization, algorithm, decision-trees"
197,What type of neural network architecture allows filtering out of unwanted sounds?,https://ai.stackexchange.com/questions/38069/what-type-of-neural-network-architecture-allows-filtering-out-of-unwanted-sounds,1,1,149,"convolutional-neural-networks, transformer, time-series, audio-processing"
198,PPO: dealing with variable episodic length,https://ai.stackexchange.com/questions/38062/ppo-dealing-with-variable-episodic-length,1,1,454,"proximal-policy-optimization, discount-factor, episodic-tasks"
198,Reinforcement Learning - Independence between current state and future state,https://ai.stackexchange.com/questions/38061/reinforcement-learning-independence-between-current-state-and-future-state,1,0,94,"reinforcement-learning, deep-learning, policy-gradients"
198,computational complexity for batch normalization technique [closed],https://ai.stackexchange.com/questions/38058/computational-complexity-for-batch-normalization-technique,-1,1,422,"batch-normalization, computational-complexity"
198,DDQN Snake keeps crashing into the wall [closed],https://ai.stackexchange.com/questions/38053/ddqn-snake-keeps-crashing-into-the-wall,1,0,139,"reinforcement-learning, machine-learning, deep-rl, dqn, double-dqn"
198,How can an ensemble be more accurate than the best base classifier in that ensemble?,https://ai.stackexchange.com/questions/38051/how-can-an-ensemble-be-more-accurate-than-the-best-base-classifier-in-that-ensem,10,1,1k,ensemble-learning
198,"Instead of accumulating the gradient, can we accumulate loss values?",https://ai.stackexchange.com/questions/38046/instead-of-accumulating-the-gradient-can-we-accumulate-loss-values,1,1,684,"neural-networks, deep-learning, computational-complexity, multi-task-learning, space-complexity"
198,How can I encode angle data to train neural networks?,https://ai.stackexchange.com/questions/38045/how-can-i-encode-angle-data-to-train-neural-networks,10,2,2k,"neural-networks, reference-request, training, datasets, data-preprocessing"
198,What is the difference between prompt tuning and prefix tuning?,https://ai.stackexchange.com/questions/38041/what-is-the-difference-between-prompt-tuning-and-prefix-tuning,3,1,886,"deep-learning, fine-tuning, pretrained-models, few-shot-learning, zero-shot-learning"
198,"Are my attempts to write ""There exists a student studying all the subjects of the information technology subject"" in FOL correct? [closed]",https://ai.stackexchange.com/questions/38039/are-my-attempts-to-write-there-exists-a-student-studying-all-the-subjects-of-th,1,1,98,"logic, knowledge-representation, knowledge-based-systems"
198,How are gradients backpropogated in ALBERT?,https://ai.stackexchange.com/questions/38034/how-are-gradients-backpropogated-in-albert,0,2,94,"deep-learning, natural-language-processing, bert"
198,Keep weights of output layer in transfer learning?,https://ai.stackexchange.com/questions/38033/keep-weights-of-output-layer-in-transfer-learning,0,1,75,"classification, pytorch, transfer-learning, residual-networks"
198,Is transfer learning effective when the new task has more classes than the original?,https://ai.stackexchange.com/questions/38030/is-transfer-learning-effective-when-the-new-task-has-more-classes-than-the-origi,2,1,194,"deep-learning, convolutional-neural-networks, classification, transfer-learning, image-net"
198,How do transformers compare to CNNs in terms of compute budget (and computing time) during inference?,https://ai.stackexchange.com/questions/38025/how-do-transformers-compare-to-cnns-in-terms-of-compute-budget-and-computing-ti,1,0,127,"convolutional-neural-networks, comparison, transformer, bounding-box"
198,"What should I do if my validation score is good, but my test score is bad?",https://ai.stackexchange.com/questions/38018/what-should-i-do-if-my-validation-score-is-good-but-my-test-score-is-bad,1,2,1k,"neural-networks, hyperparameter-optimization, overfitting, hyper-parameters, computational-learning-theory"
198,Unsupervised pretraining on the supervised learning training data,https://ai.stackexchange.com/questions/38017/unsupervised-pretraining-on-the-supervised-learning-training-data,0,1,184,"deep-learning, unsupervised-learning"
199,What strategies are there to reduce the variance of the policy gradient estimator of the REINFORCE algorithm?,https://ai.stackexchange.com/questions/38016/what-strategies-are-there-to-reduce-the-variance-of-the-policy-gradient-estimato,1,0,115,"reinforcement-learning, algorithm-request, reinforce, variance-reduction"
